gene,name
OR5AL2P,olfactory receptor family 5 subfamily AL member 2 pseudogene
OR5AM1P,olfactory receptor family 5 subfamily AM member 1 pseudogene
OR5AN1,olfactory receptor family 5 subfamily AN member 1
OR5AN2P,olfactory receptor family 5 subfamily AN member 2 pseudogene
OR5AO1P,olfactory receptor family 5 subfamily AO member 1 pseudogene
OR5AP1P,olfactory receptor family 5 subfamily AP member 1 pseudogene
OR5AP2,olfactory receptor family 5 subfamily AP member 2
OR5AQ1P,olfactory receptor family 5 subfamily AQ member 1 pseudogene
OR5AR1,olfactory receptor family 5 subfamily AR member 1 (gene/pseudogene)
OR5AS1,olfactory receptor family 5 subfamily AS member 1
OR5AU1,olfactory receptor family 5 subfamily AU member 1
OR5AW1P,olfactory receptor family 5 subfamily AW member 1 pseudogene
OR5AZ1P,olfactory receptor family 5 subfamily AZ member 1 pseudogene
OR5B1P,olfactory receptor family 5 subfamily B member 1 pseudogene
OR5B1P,olfactory receptor family 5 subfamily B member 1 pseudogene
OR5B1P,olfactory receptor family 5 subfamily B member 1 pseudogene
OR5B1P,olfactory receptor family 5 subfamily B member 1 pseudogene
OR5B1P,olfactory receptor family 5 subfamily B member 1 pseudogene
OR5B1P,olfactory receptor family 5 subfamily B member 1 pseudogene
OR5B2,olfactory receptor family 5 subfamily B member 2
OR5B3,olfactory receptor family 5 subfamily B member 3
OR5B10P,olfactory receptor family 5 subfamily B member 10 pseudogene
OR5B10P,olfactory receptor family 5 subfamily B member 10 pseudogene
OR5B10P,olfactory receptor family 5 subfamily B member 10 pseudogene
OR5B12,olfactory receptor family 5 subfamily B member 12
OR5B15P,olfactory receptor family 5 subfamily B member 15 pseudogene
OR5B17,olfactory receptor family 5 subfamily B member 17
OR5B19P,olfactory receptor family 5 subfamily B member 19 pseudogene
OR5B21,olfactory receptor family 5 subfamily B member 21
OR5BA1P,olfactory receptor family 5 subfamily BA member 1 pseudogene
OR5BB1P,olfactory receptor family 5 subfamily BB member 1 pseudogene
OR5BC1P,olfactory receptor family 5 subfamily BC member 1 pseudogene
OR5BD1P,olfactory receptor family 5 subfamily BD member 1 pseudogene
OR5BE1P,olfactory receptor family 5 subfamily BE member 1 pseudogene
OR5BH1P,olfactory receptor family 5 subfamily BH member 1 pseudogene
OR5BJ1P,olfactory receptor family 5 subfamily BJ member 1 pseudogene
OR5BK1P,olfactory receptor family 5 subfamily BK member 1 pseudogene
OR5BL1P,olfactory receptor family 5 subfamily BL member 1 pseudogene
OR5BM1P,olfactory receptor family 5 subfamily BM member 1 pseudogene
OR5BN1P,olfactory receptor family 5 subfamily BN member 1 pseudogene
OR5BN2P,olfactory receptor family 5 subfamily BN member 2 pseudogene
OR5BP1P,olfactory receptor family 5 subfamily BP member 1 pseudogene
OR5BQ1P,olfactory receptor family 5 subfamily BQ member 1 pseudogene
OR5BR1P,olfactory receptor family 5 subfamily BR member 1 pseudogene
OR5BS1P,olfactory receptor family 5 subfamily BS member 1 pseudogene
OR5BT1P,olfactory receptor family 5 subfamily BT member 1 pseudogene
OR5C1,olfactory receptor family 5 subfamily C member 1
OR5C1,olfactory receptor family 5 subfamily C member 1
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D2P,olfactory receptor family 5 subfamily D member 2 pseudogene
OR5D3P,olfactory receptor family 5 subfamily D member 3 pseudogene
OR5D3P,olfactory receptor family 5 subfamily D member 3 pseudogene
OR5D13,olfactory receptor family 5 subfamily D member 13 (gene/pseudogene)
OR5D14,olfactory receptor family 5 subfamily D member 14
OR5D15P,olfactory receptor family 5 subfamily D member 15 pseudogene
OR5D16,olfactory receptor family 5 subfamily D member 16
OR5D17P,olfactory receptor family 5 subfamily D member 17 pseudogene
OR5D18,olfactory receptor family 5 subfamily D member 18
OR5E1P,olfactory receptor family 5 subfamily E member 1 pseudogene
OR5E1P,olfactory receptor family 5 subfamily E member 1 pseudogene
OR5F1,olfactory receptor family 5 subfamily F member 1
OR5F2P,olfactory receptor family 5 subfamily F member 2 pseudogene
OR5G1P,olfactory receptor family 5 subfamily G member 1 pseudogene
OR5G1P,olfactory receptor family 5 subfamily G member 1 pseudogene
OR5G3,olfactory receptor family 5 subfamily G member 3 (gene/pseudogene)
OR5G4P,olfactory receptor family 5 subfamily G member 4 pseudogene
OR5G5P,olfactory receptor family 5 subfamily G member 5 pseudogene
OR5H1,olfactory receptor family 5 subfamily H member 1
OR5H1,olfactory receptor family 5 subfamily H member 1
OR5H2,olfactory receptor family 5 subfamily H member 2
OR5H3P,olfactory receptor family 5 subfamily H member 3 pseudogene
OR5H4P,olfactory receptor family 5 subfamily H member 4 pseudogene
OR5H5P,olfactory receptor family 5 subfamily H member 5 pseudogene
OR5H6,olfactory receptor family 5 subfamily H member 6 (gene/pseudogene)
OR5H7P,olfactory receptor family 5 subfamily H member 7 pseudogene
OR5H8,olfactory receptor family 5 subfamily H member 8 (gene/pseudogene)
OR5H14,olfactory receptor family 5 subfamily H member 14
OR5H15,olfactory receptor family 5 subfamily H member 15
OR5I1,olfactory receptor family 5 subfamily I member 1
OR5I1,olfactory receptor family 5 subfamily I member 1
OR5J1P,olfactory receptor family 5 subfamily J member 1 pseudogene
OR5J2,olfactory receptor family 5 subfamily J member 2
OR5J7P,olfactory receptor family 5 subfamily J member 7 pseudogene
OR5K1,olfactory receptor family 5 subfamily K member 1
OR5K1,olfactory receptor family 5 subfamily K member 1
OR5K2,olfactory receptor family 5 subfamily K member 2
OR5K3,olfactory receptor family 5 subfamily K member 3
OR5K4,olfactory receptor family 5 subfamily K member 4
OR5L1,olfactory receptor family 5 subfamily L member 1 (gene/pseudogene)
OR5L2,olfactory receptor family 5 subfamily L member 2
OR5L2,olfactory receptor family 5 subfamily L member 2
OR5M1,olfactory receptor family 5 subfamily M member 1
OR5M2P,olfactory receptor family 5 subfamily M member 2 pseudogene
OR5M3,olfactory receptor family 5 subfamily M member 3
OR5M4P,olfactory receptor family 5 subfamily M member 4 pseudogene
OR5M5P,olfactory receptor family 5 subfamily M member 5 pseudogene
OR5M6P,olfactory receptor family 5 subfamily M member 6 pseudogene
OR5M7P,olfactory receptor family 5 subfamily M member 7 pseudogene
OR5M8,olfactory receptor family 5 subfamily M member 8
OR5M9,olfactory receptor family 5 subfamily M member 9
OR5M10,olfactory receptor family 5 subfamily M member 10
OR5M11,olfactory receptor family 5 subfamily M member 11
OR5M12P,olfactory receptor family 5 subfamily M member 12 pseudogene
OR5M13P,olfactory receptor family 5 subfamily M member 13 pseudogene
OR5M14P,olfactory receptor family 5 subfamily M member 14 pseudogene
OR5P1P,olfactory receptor family 5 subfamily P member 1 pseudogene
OR5P2,olfactory receptor family 5 subfamily P member 2
OR5P3,olfactory receptor family 5 subfamily P member 3
OR5P4P,olfactory receptor family 5 subfamily P member 4 pseudogene
OR5R1,olfactory receptor family 5 subfamily R member 1 (gene/pseudogene)
OR5S1P,olfactory receptor family 5 subfamily S member 1 pseudogene
OR5T1,olfactory receptor family 5 subfamily T member 1
OR5T2,olfactory receptor family 5 subfamily T member 2
OR5T3,olfactory receptor family 5 subfamily T member 3
OR5V1,olfactory receptor family 5 subfamily V member 1
OR5W1P,olfactory receptor family 5 subfamily W member 1 pseudogene
OR5W2,olfactory receptor family 5 subfamily W member 2
OR6A2,olfactory receptor family 6 subfamily A member 2
OR6B1,olfactory receptor family 6 subfamily B member 1
OR6B2,olfactory receptor family 6 subfamily B member 2
OR6B3,olfactory receptor family 6 subfamily B member 3
OR6C1,olfactory receptor family 6 subfamily C member 1
OR6C2,olfactory receptor family 6 subfamily C member 2
OR6C3,olfactory receptor family 6 subfamily C member 3
OR6C4,olfactory receptor family 6 subfamily C member 4
OR6C5P,olfactory receptor family 6 subfamily C member 5 pseudogene
OR6C6,olfactory receptor family 6 subfamily C member 6
OR6C7P,olfactory receptor family 6 subfamily C member 7 pseudogene
OR6C64P,olfactory receptor family 6 subfamily C member 64 pseudogene
OR6C65,olfactory receptor family 6 subfamily C member 65
OR6C66P,olfactory receptor family 6 subfamily C member 66 pseudogene
OR6C68,olfactory receptor family 6 subfamily C member 68
OR6C69P,olfactory receptor family 6 subfamily C member 69 pseudogene
OR6C70,olfactory receptor family 6 subfamily C member 70
OR6C71P,olfactory receptor family 6 subfamily C member 71 pseudogene
OR6C72P,olfactory receptor family 6 subfamily C member 72 pseudogene
OR6C73P,olfactory receptor family 6 subfamily C member 73 pseudogene
OR6C74,olfactory receptor family 6 subfamily C member 74
OR6C75,olfactory receptor family 6 subfamily C member 75
OR6C76,olfactory receptor family 6 subfamily C member 76
OR6D1P,olfactory receptor family 6 subfamily D member 1 pseudogene
OR6D2P,"olfactory receptor, family 6, subfamily D, member 2 pseudogene"
OR6E1P,olfactory receptor family 6 subfamily E member 1 pseudogene
OR6F1,olfactory receptor family 6 subfamily F member 1
OR6J1,olfactory receptor family 6 subfamily J member 1 (gene/pseudogene)
OR6K1P,olfactory receptor family 6 subfamily K member 1 pseudogene
OR6K2,olfactory receptor family 6 subfamily K member 2
OR6K3,olfactory receptor family 6 subfamily K member 3
OR6K4P,olfactory receptor family 6 subfamily K member 4 pseudogene
OR6K5P,olfactory receptor family 6 subfamily K member 5 pseudogene
OR6K6,olfactory receptor family 6 subfamily K member 6
OR6L1P,olfactory receptor family 6 subfamily L member 1 pseudogene
OR6L2P,olfactory receptor family 6 subfamily L member 2 pseudogene
OR6M1,olfactory receptor family 6 subfamily M member 1
OR6M2P,olfactory receptor family 6 subfamily M member 2 pseudogene
OR6M3P,olfactory receptor family 6 subfamily M member 3 pseudogene
OR6N1,olfactory receptor family 6 subfamily N member 1
OR6N2,olfactory receptor family 6 subfamily N member 2
OR6P1,olfactory receptor family 6 subfamily P member 1
OR6Q1,olfactory receptor family 6 subfamily Q member 1 (gene/pseudogene)
OR6R1P,olfactory receptor family 6 subfamily R member 1 pseudogene
OR6R2P,olfactory receptor family 6 subfamily R member 2 pseudogene
OR6S1,olfactory receptor family 6 subfamily S member 1
OR6T1,olfactory receptor family 6 subfamily T member 1
OR6U2P,olfactory receptor family 6 subfamily U member 2 pseudogene
OR6V1,olfactory receptor family 6 subfamily V member 1
OR6W1P,olfactory receptor family 6 subfamily W member 1 pseudogene
OR6X1,olfactory receptor family 6 subfamily X member 1
OR6Y1,olfactory receptor family 6 subfamily Y member 1
OR7A1P,olfactory receptor family 7 subfamily A member 1 pseudogene
OR7A1P,olfactory receptor family 7 subfamily A member 1 pseudogene
OR7A1P,olfactory receptor family 7 subfamily A member 1 pseudogene
OR7A2P,olfactory receptor family 7 subfamily A member 2 pseudogene
OR7A2P,olfactory receptor family 7 subfamily A member 2 pseudogene
OR7A2P,olfactory receptor family 7 subfamily A member 2 pseudogene
OR7A3P,olfactory receptor family 7 subfamily A member 3 pseudogene
OR7A3P,olfactory receptor family 7 subfamily A member 3 pseudogene
OR7A3P,olfactory receptor family 7 subfamily A member 3 pseudogene
OR7A3P,olfactory receptor family 7 subfamily A member 3 pseudogene
OR7A5,olfactory receptor family 7 subfamily A member 5
OR7A8P,olfactory receptor family 7 subfamily A member 8 pseudogene
OR7A8P,olfactory receptor family 7 subfamily A member 8 pseudogene
OR7A8P,olfactory receptor family 7 subfamily A member 8 pseudogene
OR7A10,olfactory receptor family 7 subfamily A member 10
OR7A11P,olfactory receptor family 7 subfamily A member 11 pseudogene
OR7A15P,olfactory receptor family 7 subfamily A member 15 pseudogene
OR7A15P,olfactory receptor family 7 subfamily A member 15 pseudogene
OR7A15P,olfactory receptor family 7 subfamily A member 15 pseudogene
OR7A17,olfactory receptor family 7 subfamily A member 17
OR7A18P,olfactory receptor family 7 subfamily A member 18 pseudogene
OR7A19P,olfactory receptor family 7 subfamily A member 19 pseudogene
OR7C1,olfactory receptor family 7 subfamily C member 1
OR7C2,olfactory receptor family 7 subfamily C member 2 (gene/pseudogene)
OR7D1P,olfactory receptor family 7 subfamily D member 1 pseudogene
OR7D2,olfactory receptor family 7 subfamily D member 2
OR7D2,olfactory receptor family 7 subfamily D member 2
OR7D2,olfactory receptor family 7 subfamily D member 2
OR7D4,olfactory receptor family 7 subfamily D member 4
OR7D4,olfactory receptor family 7 subfamily D member 4
OR7D11P,olfactory receptor family 7 subfamily D member 11 pseudogene
OR7E1P,olfactory receptor family 7 subfamily E member 1 pseudogene
OR7E2P,olfactory receptor family 7 subfamily E member 2 pseudogene
OR7E2P,olfactory receptor family 7 subfamily E member 2 pseudogene
OR7E4P,olfactory receptor family 7 subfamily E member 4 pseudogene
OR7E5P,olfactory receptor family 7 subfamily E member 5 pseudogene
OR7E5P,olfactory receptor family 7 subfamily E member 5 pseudogene
OR7E7P,olfactory receptor family 7 subfamily E member 7 pseudogene
OR7E8P,olfactory receptor family 7 subfamily E member 8 pseudogene
OR7E9P,"olfactory receptor, family 7, subfamily E, member 9 pseudogene"
OR7E10P,olfactory receptor family 7 subfamily E member 10 pseudogene
OR7E11P,olfactory receptor family 7 subfamily E member 11 pseudogene
OR7E12P,olfactory receptor family 7 subfamily E member 12 pseudogene
OR7E13P,olfactory receptor family 7 subfamily E member 13 pseudogene
OR7E14P,olfactory receptor family 7 subfamily E member 14 pseudogene
OR7E15P,olfactory receptor family 7 subfamily E member 15 pseudogene
OR7E15P,olfactory receptor family 7 subfamily E member 15 pseudogene
OR7E16P,olfactory receptor family 7 subfamily E member 16 pseudogene
OR7E16P,olfactory receptor family 7 subfamily E member 16 pseudogene
OR7E18P,olfactory receptor family 7 subfamily E member 18 pseudogene
OR7E18P,olfactory receptor family 7 subfamily E member 18 pseudogene
OR7E19P,olfactory receptor family 7 subfamily E member 19 pseudogene
OR7E21P,olfactory receptor family 7 subfamily E member 21 pseudogene
OR7E21P,olfactory receptor family 7 subfamily E member 21 pseudogene
OR7E22P,olfactory receptor family 7 subfamily E member 22 pseudogene
OR7E22P,olfactory receptor family 7 subfamily E member 22 pseudogene
OR7E23P,olfactory receptor family 7 subfamily E member 23 pseudogene
OR7E24,olfactory receptor family 7 subfamily E member 24
OR7E24,olfactory receptor family 7 subfamily E member 24
OR7E24,olfactory receptor family 7 subfamily E member 24
OR7E25P,olfactory receptor family 7 subfamily E member 25 pseudogene
OR7E25P,olfactory receptor family 7 subfamily E member 25 pseudogene
OR7E26P,olfactory receptor family 7 subfamily E member 26 pseudogene
OR7E26P,olfactory receptor family 7 subfamily E member 26 pseudogene
OR7E26P,olfactory receptor family 7 subfamily E member 26 pseudogene
OR7E26P,olfactory receptor family 7 subfamily E member 26 pseudogene
OR7E28P,olfactory receptor family 7 subfamily E member 28 pseudogene
OR7E28P,olfactory receptor family 7 subfamily E member 28 pseudogene
OR7E29P,olfactory receptor family 7 subfamily E member 29 pseudogene
OR7E30P,"olfactory receptor, family 7, subfamily E, member 30 pseudogene"
OR7E31P,olfactory receptor family 7 subfamily E member 31 pseudogene
OR7E33P,olfactory receptor family 7 subfamily E member 33 pseudogene
OR7E34P,"olfactory receptor, family 7, subfamily E, member 34 pseudogene"
